run_ts,logn,k,slots,blocks,seed,rounds,subbytes,xor,clean,cleandepth,place,extract,extractlv,primes,logscale,refresh_lv,ark_lv,seq,round,step,ms,level,prec_avg,prec_min,worst_err,slots_pooled,bit_err,blocks_wrong
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,42,9,SubBytes,7469.845,2,13.961,-1.301,2.463175,262144,2.463175,4
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,43,9,Refresh,58523.31,11,11.231,-0.574,1.488306,262144,0.49966,8
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,44,9,MixColumns,3956.221,8,9.608,-1.764,3.39531,262144,3.27804,8
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,45,9,AddRoundKey,695.752,7,9.608,-1.764,3.39531,262144,3.27804,8
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,46,9,Cleaning,1188.234,5,17.611,-6.682,102.685317,262144,101.685317,14
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,47,10,SubBytes,7676.011,2,13.652,-12.837,7315.454773,262144,7314.454773,14
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,48,10,Refresh,57525.058,11,10.954,-0.581,1.496261,262144,0.499929,33
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,49,10,AddRoundKey,832.671,10,10.954,-0.581,1.496261,262144,0.499929,33
2026-09-07T16:59:05+02:00,12,4,4096,2048,1788793145584114881,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"half (demi-spectre, k lv)",4,31,38,11,8,50,10,Cleaning,1576.387,8,20.251,0.0,1.0,262144,0.499894,38
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,1,0,FirstRound,128.145,5,30.379,26.085,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,2,1,SubBytes,3302.167,2,19.341,14.116,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,3,1,Refresh,27222.72,11,22.31,16.665,1e-05,131072,1e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,4,1,MixColumns,1742.633,8,15.489,13.861,6.7e-05,131072,6.7e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,5,1,AddRoundKey,301.963,7,15.488,13.861,6.7e-05,131072,6.7e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,6,1,Cleaning,519.584,5,28.608,24.444,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,7,2,SubBytes,3635.372,2,19.736,14.124,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,8,2,Refresh,29108.135,11,23.876,19.188,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,9,2,MixColumns,1852.239,8,18.488,16.877,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,10,2,AddRoundKey,318.493,7,18.488,16.877,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,11,2,Cleaning,565.632,5,29.827,24.398,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,12,3,SubBytes,3755.683,2,19.759,14.124,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,13,3,Refresh,28574.0,11,23.875,19.191,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,14,3,MixColumns,1763.764,8,18.484,16.866,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,15,3,AddRoundKey,313.161,7,18.484,16.866,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,16,3,Cleaning,533.861,5,29.833,24.574,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,17,4,SubBytes,3646.276,2,19.779,14.121,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,18,4,Refresh,29885.444,11,23.874,19.189,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,19,4,MixColumns,1924.794,8,18.485,16.836,9e-06,131072,9e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,20,4,AddRoundKey,333.823,7,18.485,16.836,9e-06,131072,9e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,21,4,Cleaning,574.179,5,29.831,24.386,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,22,5,SubBytes,3781.122,2,19.775,14.121,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,23,5,Refresh,29481.583,11,23.867,19.199,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,24,5,MixColumns,1918.824,8,18.492,16.86,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,25,5,AddRoundKey,334.395,7,18.492,16.86,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,26,5,Cleaning,562.932,5,29.822,24.281,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,27,6,SubBytes,3868.413,2,19.792,14.127,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,28,6,Refresh,29991.635,11,23.866,19.191,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,29,6,MixColumns,1846.048,8,18.48,16.863,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,30,6,AddRoundKey,334.599,7,18.48,16.863,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,31,6,Cleaning,560.488,5,29.822,24.341,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,32,7,SubBytes,3780.977,2,19.8,14.123,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,33,7,Refresh,30013.219,11,23.868,19.189,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,34,7,MixColumns,1914.138,8,18.479,16.854,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,35,7,AddRoundKey,328.571,7,18.478,16.854,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,36,7,Cleaning,570.957,5,29.833,24.276,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,37,8,SubBytes,3846.248,2,19.776,14.126,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,38,8,Refresh,30009.031,11,23.872,19.193,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,39,8,MixColumns,1917.36,8,18.491,16.88,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,40,8,AddRoundKey,313.301,7,18.491,16.88,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,41,8,Cleaning,546.294,5,29.826,24.406,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,42,9,SubBytes,3917.443,2,19.777,14.124,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,43,9,Refresh,30467.847,11,23.878,19.196,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,44,9,MixColumns,1948.837,8,18.491,16.882,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,45,9,AddRoundKey,340.162,7,18.491,16.882,8e-06,131072,8e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,46,9,Cleaning,581.121,5,29.834,24.435,0.0,131072,0.0,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,47,10,SubBytes,3868.772,2,19.776,14.118,5.6e-05,131072,5.6e-05,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,48,10,Refresh,29524.162,11,23.897,19.196,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,49,10,AddRoundKey,499.91,10,23.867,19.196,2e-06,131072,2e-06,0
2026-09-07T17:21:44+02:00,11,4,2048,1024,1788794504653451937,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,50,10,Cleaning,817.323,8,29.833,24.524,0.0,131072,0.0,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,1,0,FirstRound,305.084,5,29.866,24.985,0.000000,262144,0.000000,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,2,1,SubBytes,7156.850,2,19.159,13.649,0.000078,262144,0.000078,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,3,1,Refresh,68564.083,11,21.132,14.828,0.000034,262144,0.000034,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,4,1,MixColumns,4214.589,8,13.710,12.053,0.000235,262144,0.000235,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,5,1,AddRoundKey,678.069,7,13.710,12.053,0.000235,262144,0.000235,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,6,1,Cleaning,1152.186,5,25.442,22.234,0.000000,262144,0.000000,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,7,2,SubBytes,8047.096,2,16.374,12.998,0.000122,262144,0.000122,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,8,2,Refresh,66286.896,11,18.468,13.103,0.000114,262144,0.000114,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,9,2,MixColumns,3802.626,8,11.977,10.377,0.000752,262144,0.000752,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,10,2,AddRoundKey,658.577,7,11.977,10.377,0.000752,262144,0.000752,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,11,2,Cleaning,1117.873,5,22.162,19.153,0.000002,262144,0.000002,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,12,3,SubBytes,7390.303,2,15.984,12.958,0.000126,262144,0.000126,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,13,3,Refresh,66370.489,11,18.396,13.083,0.000115,262144,0.000115,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,14,3,MixColumns,3831.200,8,11.963,10.376,0.000753,262144,0.000753,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,15,3,AddRoundKey,670.415,7,11.963,10.376,0.000753,262144,0.000753,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,16,3,Cleaning,1150.575,5,22.142,19.164,0.000002,262144,0.000002,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,17,4,SubBytes,7310.143,2,15.983,12.951,0.000126,262144,0.000126,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,18,4,Refresh,65934.475,11,18.399,13.094,0.000114,262144,0.000114,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,19,4,MixColumns,3834.337,8,11.966,10.371,0.000755,262144,0.000755,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,20,4,AddRoundKey,663.618,7,11.966,10.371,0.000755,262144,0.000755,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,21,4,Cleaning,1140.162,5,22.147,19.158,0.000002,262144,0.000002,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,22,5,SubBytes,7439.346,2,15.997,12.955,0.000126,262144,0.000126,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,23,5,Refresh,66576.643,11,18.407,13.100,0.000114,262144,0.000114,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,24,5,MixColumns,3737.647,8,11.962,10.376,0.000753,262144,0.000753,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,25,5,AddRoundKey,677.167,7,11.962,10.376,0.000753,262144,0.000753,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,26,5,Cleaning,1112.111,5,22.141,19.154,0.000002,262144,0.000002,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,27,6,SubBytes,7321.854,2,15.992,12.964,0.000125,262144,0.000125,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,28,6,Refresh,66246.552,11,18.416,13.108,0.000113,262144,0.000113,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,29,6,MixColumns,3842.067,8,11.967,10.377,0.000752,262144,0.000752,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,30,6,AddRoundKey,674.827,7,11.967,10.377,0.000752,262144,0.000752,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,31,6,Cleaning,1152.334,5,22.151,19.169,0.000002,262144,0.000002,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,32,7,SubBytes,7645.860,2,15.985,12.955,0.000126,262144,0.000126,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,33,7,Refresh,67453.404,11,18.416,13.089,0.000115,262144,0.000115,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,34,7,MixColumns,3761.700,8,11.971,10.370,0.000756,262144,0.000756,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,35,7,AddRoundKey,654.638,7,11.971,10.370,0.000756,262144,0.000756,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,36,7,Cleaning,1156.134,5,22.156,19.156,0.000002,262144,0.000002,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,37,8,SubBytes,7559.686,2,15.990,12.961,0.000125,262144,0.000125,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,38,8,Refresh,66853.886,11,18.441,13.069,0.000116,262144,0.000116,0
2026-09-07T17:45:12+02:00,12,4,4096,2048,1788795912476348530,9,2,nosq (x+y-2xy),Cleaning (2 lv),2,XorThenClean,"clean (interp+cleaning, k+1 lv)",5,32,38,11,8,39,8,MixColumns,3870.848,8,11.978,10.374,0.000754,262144,0.000754,0
